Datum,Jahr,Monat,Core_Typ,Fahrzeugmodell,Komponente,Menge_Cores,Menge_Wiederverwendbar,Wiederverwendbarkeit_%
2023-01-15,2023,1,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-01-15,2023,1,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-01-15,2023,1,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-01-15,2023,1,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-01-15,2023,1,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-01-22,2023,1,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-01-22,2023,1,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-01-22,2023,1,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-01-22,2023,1,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-01-22,2023,1,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-02-01,2023,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2023-02-01,2023,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2023-02-01,2023,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2023-02-01,2023,2,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2023-02-01,2023,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2023-02-08,2023,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2023-02-08,2023,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2023-02-08,2023,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2023-02-08,2023,2,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2023-02-08,2023,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2023-02-15,2023,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2023-02-15,2023,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2023-02-15,2023,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2023-02-15,2023,2,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2023-02-15,2023,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2023-02-22,2023,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2023-02-22,2023,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2023-02-22,2023,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2023-02-22,2023,2,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2023-02-22,2023,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2023-02-01,2023,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-02-01,2023,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-02-01,2023,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-02-01,2023,2,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-02-01,2023,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-02-08,2023,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-02-08,2023,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-02-08,2023,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-02-08,2023,2,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-02-08,2023,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-02-15,2023,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-02-15,2023,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-02-15,2023,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-02-15,2023,2,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-02-15,2023,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-02-22,2023,2,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-02-22,2023,2,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-02-22,2023,2,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-02-22,2023,2,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-02-22,2023,2,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-02-01,2023,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-02-01,2023,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-02-01,2023,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-02-01,2023,2,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-02-01,2023,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-02-08,2023,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-02-08,2023,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-02-08,2023,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-02-08,2023,2,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-02-08,2023,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-02-15,2023,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-02-15,2023,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-02-15,2023,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-02-15,2023,2,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-02-15,2023,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-02-22,2023,2,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-02-22,2023,2,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-02-22,2023,2,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-02-22,2023,2,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-02-22,2023,2,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-03-01,2023,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,7,5,85
2023-03-01,2023,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,7,4,70
2023-03-01,2023,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,7,3,45
2023-03-01,2023,3,TBLBMWX32018,BMW_X3_2018,Welle_1,7,5,75
2023-03-01,2023,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,7,4,65
2023-03-08,2023,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,7,5,85
2023-03-08,2023,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,7,4,70
2023-03-08,2023,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,7,3,45
2023-03-08,2023,3,TBLBMWX32018,BMW_X3_2018,Welle_1,7,5,75
2023-03-08,2023,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,7,4,65
2023-03-15,2023,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,7,5,85
2023-03-15,2023,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,7,4,70
2023-03-15,2023,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,7,3,45
2023-03-15,2023,3,TBLBMWX32018,BMW_X3_2018,Welle_1,7,5,75
2023-03-15,2023,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,7,4,65
2023-03-22,2023,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,7,5,85
2023-03-22,2023,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,7,4,70
2023-03-22,2023,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,7,3,45
2023-03-22,2023,3,TBLBMWX32018,BMW_X3_2018,Welle_1,7,5,75
2023-03-22,2023,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,7,4,65
2023-03-01,2023,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,2,0,0
2023-03-01,2023,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,2,1,70
2023-03-01,2023,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,2,0,45
2023-03-01,2023,3,TBLBMWX32020,BMW_X3_2020,Welle_1,2,1,75
2023-03-01,2023,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,2,1,65
2023-03-08,2023,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,2,0,0
2023-03-08,2023,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,2,1,70
2023-03-08,2023,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,2,0,45
2023-03-08,2023,3,TBLBMWX32020,BMW_X3_2020,Welle_1,2,1,75
2023-03-08,2023,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,2,1,65
2023-03-15,2023,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,2,0,0
2023-03-15,2023,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,2,1,70
2023-03-15,2023,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,2,0,45
2023-03-15,2023,3,TBLBMWX32020,BMW_X3_2020,Welle_1,2,1,75
2023-03-15,2023,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,2,1,65
2023-03-22,2023,3,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,2,0,0
2023-03-22,2023,3,TBLBMWX32020,BMW_X3_2020,Verdichter_1,2,1,70
2023-03-22,2023,3,TBLBMWX32020,BMW_X3_2020,Dichtung_1,2,0,45
2023-03-22,2023,3,TBLBMWX32020,BMW_X3_2020,Welle_1,2,1,75
2023-03-22,2023,3,TBLBMWX32020,BMW_X3_2020,Ventil_1,2,1,65
2023-03-01,2023,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-03-01,2023,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-03-01,2023,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-03-01,2023,3,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-03-01,2023,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-03-08,2023,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-03-08,2023,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-03-08,2023,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-03-08,2023,3,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-03-08,2023,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-03-15,2023,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-03-15,2023,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-03-15,2023,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-03-15,2023,3,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-03-15,2023,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-03-22,2023,3,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-03-22,2023,3,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-03-22,2023,3,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-03-22,2023,3,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-03-22,2023,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-04-01,2023,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2023-04-01,2023,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2023-04-01,2023,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2023-04-01,2023,4,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2023-04-01,2023,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2023-04-08,2023,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,5,4,85
2023-04-08,2023,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,5,3,70
2023-04-08,2023,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,5,2,45
2023-04-08,2023,4,TBLBMWX32018,BMW_X3_2018,Welle_1,5,3,75
2023-04-08,2023,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,5,3,65
2023-04-15,2023,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,5,4,85
2023-04-15,2023,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,5,3,70
2023-04-15,2023,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,5,2,45
2023-04-15,2023,4,TBLBMWX32018,BMW_X3_2018,Welle_1,5,3,75
2023-04-15,2023,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,5,3,65
2023-04-22,2023,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2023-04-22,2023,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2023-04-22,2023,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2023-04-22,2023,4,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2023-04-22,2023,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2023-04-01,2023,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2023-04-01,2023,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2023-04-01,2023,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2023-04-01,2023,4,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2023-04-01,2023,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2023-04-08,2023,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2023-04-08,2023,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2023-04-08,2023,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2023-04-08,2023,4,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2023-04-08,2023,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2023-04-15,2023,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2023-04-15,2023,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2023-04-15,2023,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2023-04-15,2023,4,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2023-04-15,2023,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2023-04-22,2023,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2023-04-22,2023,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2023-04-22,2023,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2023-04-22,2023,4,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2023-04-22,2023,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2023-04-01,2023,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-04-01,2023,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-04-01,2023,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-04-01,2023,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-04-01,2023,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-04-08,2023,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-04-08,2023,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-04-08,2023,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-04-08,2023,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-04-08,2023,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-04-15,2023,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-04-15,2023,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-04-15,2023,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-04-15,2023,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-04-15,2023,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-04-22,2023,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-04-22,2023,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-04-22,2023,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-04-22,2023,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-04-22,2023,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-05-01,2023,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2023-05-01,2023,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2023-05-01,2023,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2023-05-01,2023,5,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2023-05-01,2023,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2023-05-08,2023,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2023-05-08,2023,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2023-05-08,2023,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2023-05-08,2023,5,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2023-05-08,2023,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2023-05-15,2023,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2023-05-15,2023,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2023-05-15,2023,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2023-05-15,2023,5,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2023-05-15,2023,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2023-05-22,2023,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2023-05-22,2023,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2023-05-22,2023,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2023-05-22,2023,5,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2023-05-22,2023,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2023-05-01,2023,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,2,0,0
2023-05-01,2023,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,2,1,70
2023-05-01,2023,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,2,0,45
2023-05-01,2023,5,TBLBMWX32020,BMW_X3_2020,Welle_1,2,1,75
2023-05-01,2023,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,2,1,65
2023-05-08,2023,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-05-08,2023,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-05-08,2023,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-05-08,2023,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-05-08,2023,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-05-15,2023,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-05-15,2023,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-05-15,2023,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-05-15,2023,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-05-15,2023,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-05-22,2023,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2023-05-22,2023,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2023-05-22,2023,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2023-05-22,2023,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2023-05-22,2023,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2023-05-01,2023,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-05-01,2023,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-05-01,2023,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-05-01,2023,5,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-05-01,2023,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-05-08,2023,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-05-08,2023,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-05-08,2023,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-05-08,2023,5,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-05-08,2023,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-05-15,2023,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-05-15,2023,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-05-15,2023,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-05-15,2023,5,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-05-15,2023,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-05-22,2023,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-05-22,2023,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-05-22,2023,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-05-22,2023,5,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-05-22,2023,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-06-01,2023,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2023-06-01,2023,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2023-06-01,2023,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2023-06-01,2023,6,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2023-06-01,2023,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2023-06-08,2023,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,8,6,85
2023-06-08,2023,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,8,5,70
2023-06-08,2023,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,8,3,45
2023-06-08,2023,6,TBLBMWX32018,BMW_X3_2018,Welle_1,8,6,75
2023-06-08,2023,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,8,5,65
2023-06-15,2023,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,7,5,85
2023-06-15,2023,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,7,4,70
2023-06-15,2023,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,7,3,45
2023-06-15,2023,6,TBLBMWX32018,BMW_X3_2018,Welle_1,7,5,75
2023-06-15,2023,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,7,4,65
2023-06-22,2023,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2023-06-22,2023,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2023-06-22,2023,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2023-06-22,2023,6,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2023-06-22,2023,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2023-06-01,2023,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2023-06-01,2023,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2023-06-01,2023,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2023-06-01,2023,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2023-06-01,2023,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2023-06-08,2023,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2023-06-08,2023,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2023-06-08,2023,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2023-06-08,2023,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2023-06-08,2023,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2023-06-15,2023,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2023-06-15,2023,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2023-06-15,2023,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2023-06-15,2023,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2023-06-15,2023,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2023-06-22,2023,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2023-06-22,2023,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2023-06-22,2023,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2023-06-22,2023,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2023-06-22,2023,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2023-06-01,2023,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-06-01,2023,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-06-01,2023,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-06-01,2023,6,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-06-01,2023,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-06-08,2023,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-06-08,2023,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-06-08,2023,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-06-08,2023,6,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-06-08,2023,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2023-06-15,2023,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2023-06-15,2023,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2023-06-15,2023,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2023-06-15,2023,6,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2023-06-15,2023,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
